id,90dayPrice,cashandcashequivalents,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,costofrevenue,ebit,grossprofit,incomebeforetaxes,interestexpense,netincome,propertyplantequipmentnet,sellinggeneraladministrativeexpenses,totalassets,totalcurrentassets,totalliabilities,totalcurrentliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity
GWW2016q3,1.0,-0.095,1.493,2.9739999999999998,1.075,0.022000000000000002,0.055999999999999994,-0.0,0.052000000000000005,0.07200000000000001,0.076,0.013000000000000001,-0.024,-0.013000000000000001,-0.019,-0.064,0.003,0.061,0.012,0.013000000000000001,-0.2,-0.043
H2016q3,1.0,-0.153,-0.556,5.0,-0.40399999999999997,-0.027999999999999997,-0.324,-0.087,-0.057999999999999996,0.0,-0.075,0.003,-0.013000000000000001,-0.008,-0.095,0.01,0.009000000000000001,-0.005,-0.036000000000000004,-0.066,0.0,-0.023
HA2016q3,1.0,0.141,-0.73,1.129,0.516,0.078,0.46299999999999997,0.16699999999999998,0.213,-0.07400000000000001,0.28800000000000003,0.004,0.040999999999999995,0.027999999999999997,0.086,-0.024,-0.013000000000000001,-0.04,-0.086,0.13,-0.0,0.17600000000000002
HAE2017q2,1.0,0.174,-1.082,-0.15,0.27899999999999997,-0.024,-4.146,0.145,-3.27,-0.099,-2.9160000000000004,0.001,-0.187,0.013000000000000001,0.047,-0.002,-0.027000000000000003,-0.046,0.013000000000000001,0.049,0.10099999999999999,0.047
HAE2017q3,1.0,-0.066,-5.0,-0.09,0.406,0.09300000000000001,-0.14400000000000002,-0.03,-0.171,0.16,-0.22399999999999998,-0.011000000000000001,-0.002,-0.021,-0.031,0.08800000000000001,-0.086,-0.198,-0.006999999999999999,0.034,0.28600000000000003,0.028999999999999998
HALO2016q3,1.0,-0.0,-0.912,-5.0,-0.319,0.099,0.047,-0.092,0.040999999999999995,0.001,0.077,-0.059000000000000004,0.034,-0.046,-0.040999999999999995,0.354,0.028999999999999998,-0.025,-0.239,-0.044000000000000004,2.7689999999999997,-2.209
HAS2016q3,0.0,-0.10099999999999999,-1.585,1.425,1.589,1.0490000000000002,3.266,0.8320000000000001,4.167,0.016,3.948,0.019,0.349,0.141,0.247,1.169,0.179,-0.226,1.064,0.9109999999999999,5.0,0.08
HAWK2016q3,0.0,0.138,-4.622,-0.764,-0.965,-0.24,-0.326,-0.057999999999999996,-0.27899999999999997,0.38,-0.55,0.022000000000000002,-0.107,-0.017,-0.038,-0.271,-0.028999999999999998,1.099,-0.163,-0.076,-0.384,0.006999999999999999
HBI2016q3,0.0,-0.319,-0.49700000000000005,2.682,1.166,0.214,0.032,0.165,0.345,0.18899999999999997,0.35700000000000004,0.069,0.253,0.10400000000000001,-0.02,0.20800000000000002,0.099,0.063,0.121,0.196,0.309,0.13
HBI2016q4,1.0,0.022000000000000002,-2.949,-0.991,0.17800000000000002,-0.134,-0.10800000000000001,-0.057,-0.12,-0.052000000000000005,-0.096,-0.037000000000000005,-0.03,-0.054000000000000006,-0.07400000000000001,-0.14400000000000002,-0.071,-0.048,-0.153,-0.105,-0.049,0.032
HCA2016q3,1.0,-0.02,0.2,-0.359,-0.106,-0.011000000000000001,-0.073,-0.003,-0.109,0.012,-0.061,0.016,0.01,-0.002,-0.027999999999999997,-0.045,-0.01,-0.0,-0.028999999999999998,-0.005,-0.036000000000000004,-0.042
HD2017q3,1.0,-0.107,-0.518,0.249,-0.6779999999999999,-0.139,-0.191,-0.099,-0.204,0.042,-0.193,-0.006,-0.025,0.006,0.021,-0.006,0.034,0.069,0.0,-0.125,5.0,-0.155
HEI2016q4,1.0,0.58,-0.258,0.049,0.10099999999999999,0.023,0.08900000000000001,0.016,0.092,-0.094,0.054000000000000006,0.022000000000000002,-0.065,0.011000000000000001,0.055,0.151,-0.023,-0.102,0.067,0.02,0.22699999999999998,0.036000000000000004
HEI2017q1,1.0,0.069,-0.11800000000000001,-0.21899999999999997,-0.271,-0.042,-0.152,-0.076,-0.146,-0.052000000000000005,-0.075,0.002,0.021,-0.004,-0.015,-0.083,-0.047,-0.08900000000000001,-0.13,-0.055,-0.034,0.04
HES2016q3,1.0,0.14,-5.0,-0.002,-0.503,-0.122,-0.235,0.085,-0.066,-0.012,-0.135,-0.009000000000000001,0.0,0.006999999999999999,0.057,0.223,0.036000000000000004,0.034,-0.18600000000000003,-0.038,5.0,-0.013999999999999999
HL2016q3,0.0,0.16899999999999998,5.0,0.001,0.29100000000000004,0.07,-0.081,0.004,-0.01,0.038,0.069,0.05,0.077,0.040999999999999995,-0.004,0.040999999999999995,0.012,-0.001,-0.308,0.047,-0.11,0.06
HLS2016q3,0.0,0.087,0.524,-0.23,0.248,0.002,-0.026000000000000002,0.008,-0.027000000000000003,-0.021,-0.013999999999999999,0.012,0.013999999999999999,-0.0,0.01,0.037000000000000005,-0.012,-0.025,-0.003,0.006999999999999999,0.008,0.08
HOG2016q3,0.0,-0.086,0.34700000000000003,5.0,0.136,-0.28800000000000003,-0.5670000000000001,-0.35700000000000004,-0.574,0.086,-0.593,0.003,-0.085,-0.013000000000000001,-0.059000000000000004,0.016,-0.013000000000000001,-0.026000000000000002,-0.079,-0.315,0.001,-0.013999999999999999
HOLX2016q3,0.0,0.396,0.247,0.34700000000000003,2.714,0.052000000000000005,0.024,0.021,0.049,0.0,0.231,-0.006,0.051,0.003,0.11699999999999999,0.083,0.004,-0.003,0.009000000000000001,0.035,0.084,-0.001
HOLX2017q1,1.0,0.17800000000000002,-0.5379999999999999,-0.22,-0.252,0.027000000000000003,-0.006999999999999999,-0.003,0.07200000000000001,0.066,-0.061,-0.06,0.05,0.003,0.762,0.431,-0.013000000000000001,-0.142,-0.061,0.01,1.39,0.04
HRB2017q1,1.0,-0.6579999999999999,-0.9079999999999999,-0.672,-1.2429999999999999,-0.7809999999999999,-1.159,-1.013,-1.178,-0.052000000000000005,-1.177,-0.032,-0.684,-0.24,-0.502,-0.414,-0.163,0.0,-0.325,-0.946,0.046,-5.0
HRB2017q2,0.0,-0.242,-3.0380000000000003,-5.0,-0.474,0.068,0.126,0.179,0.122,0.054000000000000006,0.182,0.031,0.151,-0.038,0.156,-0.28600000000000003,0.11699999999999999,0.319,0.013000000000000001,0.049,0.045,1.79
HRB2017q3,1.0,-0.049,1.169,-2.98,1.599,0.716,-0.4,-5.0,-0.341,0.147,-0.285,-0.037000000000000005,0.764,0.23800000000000002,0.71,0.275,0.28,0.318,5.0,2.441,0.043,0.43700000000000006
HRC2017q1,1.0,-0.002,5.0,-0.623,-0.063,-0.068,-0.401,-0.127,-0.489,-0.122,-0.54,-0.018000000000000002,-0.019,-0.027999999999999997,-0.051,-0.071,-0.026000000000000002,-0.013999999999999999,-0.084,-0.09699999999999999,0.08800000000000001,-0.033
HRS2017q1,1.0,-0.41700000000000004,-0.775,5.0,-0.953,-0.7709999999999999,-0.657,-0.752,-0.632,-0.76,-0.506,-0.027000000000000003,-0.738,-0.018000000000000002,-0.07,-0.055,-0.024,-0.008,-0.002,-0.765,0.005,-0.001
HRS2017q2,1.0,0.271,-0.303,-0.391,4.86,-0.031,0.067,-0.028999999999999998,0.084,0.0,0.106,-0.081,-0.113,-0.013999999999999999,0.077,-0.10300000000000001,-0.03,0.0,-0.225,-0.031,-0.21600000000000003,0.034
HSIC2016q3,0.0,0.19899999999999998,-0.498,0.204,-0.29,0.003,0.111,-0.017,0.107,0.016,0.113,0.013000000000000001,-0.031,-0.0,0.003,0.067,0.016,0.026000000000000002,0.055,-0.003,0.375,-0.018000000000000002
HSY2016q3,1.0,0.332,-0.628,-0.7709999999999999,-0.027999999999999997,0.295,0.423,0.138,0.405,0.14300000000000002,0.5579999999999999,-0.018000000000000002,0.026000000000000002,0.05,0.179,-0.245,0.023,0.504,0.5710000000000001,0.223,-0.424,0.23
HUN2016q3,1.0,0.177,1.122,0.315,0.141,-0.057999999999999996,-0.33,-0.129,-0.496,0.04,-0.368,-0.018000000000000002,-0.055999999999999994,-0.002,-0.002,0.059000000000000004,-0.01,-0.04,-0.052000000000000005,-0.071,-0.083,0.039
HXL2016q3,1.0,0.175,4.372,-0.207,0.21899999999999997,-0.02,-0.11,-0.09699999999999999,-0.111,-0.035,0.032,0.044000000000000004,-0.091,0.009000000000000001,-0.064,0.018000000000000002,-0.012,-0.052000000000000005,-0.124,-0.042,4.875,0.027999999999999997
HXL2016q4,0.0,-0.23,-0.7190000000000001,0.33399999999999996,-0.24600000000000002,-0.046,-0.024,-0.001,-0.023,-0.036000000000000004,-0.128,0.023,0.04,0.004,-0.053,-0.017,0.022000000000000002,0.021,-0.035,-0.034,-0.085,-0.012
IART2016q3,0.0,0.24,0.04,-0.166,0.228,-0.003,0.345,0.008,0.6729999999999999,-0.044000000000000004,0.579,0.017,-0.057999999999999996,0.006999999999999999,0.036000000000000004,0.077,-0.015,-0.037000000000000005,-0.033,0.004,0.353,0.036000000000000004
IBM2016q3,1.0,-0.098,0.33799999999999997,-0.775,0.184,-0.031,0.049,-0.071,0.07,-0.054000000000000006,0.138,0.001,-0.115,-0.021,-0.048,0.026000000000000002,-0.036000000000000004,-0.10300000000000001,-0.051,-0.05,0.41600000000000004,0.081
IDXX2016q3,1.0,0.063,-0.002,-0.22899999999999998,-0.064,-0.022000000000000002,-0.151,-0.053,-0.159,-0.051,-0.16,0.006999999999999999,0.012,0.006999999999999999,0.009000000000000001,-0.076,-0.035,0.002,-0.035,-0.039,-0.125,-5.0
IEX2016q3,1.0,-0.33799999999999997,-1.339,5.0,0.418,-0.02,-0.018000000000000002,-0.054000000000000006,-0.042,0.063,-0.078,0.040999999999999995,-0.085,0.049,-0.115,0.026000000000000002,0.059000000000000004,0.043,-0.031,-0.035,-0.05,0.039
IFF2016q3,0.0,-0.076,1.4069999999999998,0.361,0.525,0.006999999999999999,-0.244,-0.053,-0.254,-0.129,-0.231,0.011000000000000001,0.145,-0.013999999999999999,-0.038,0.244,-0.031,-0.182,-0.055,-0.021,0.9309999999999999,0.012
IIVI2017q1,1.0,0.008,-1.5,-2.8489999999999998,-0.532,-0.1,-0.18100000000000002,-0.054000000000000006,-0.157,0.16899999999999998,0.136,0.07400000000000001,-0.035,0.013000000000000001,0.003,-0.099,-0.005,0.057,-0.054000000000000006,-0.083,0.0,0.023
IIVI2017q2,0.0,0.11900000000000001,0.737,-0.05,1.008,0.027000000000000003,0.145,0.076,0.33399999999999996,0.096,0.467,0.17,0.034,0.053,0.044000000000000004,0.042,0.10800000000000001,0.16899999999999998,-0.016,0.047,0.0,0.023
ILMN2016q3,1.0,-0.165,-5.0,-5.0,-0.049,0.026000000000000002,-0.006999999999999999,0.006,-0.017,0.006999999999999999,0.07,0.24,-0.063,0.061,0.063,0.081,0.031,0.009000000000000001,0.025,0.012,1.446,0.09
ILMN2016q4,1.0,-0.076,-5.0,-0.49200000000000005,0.8640000000000001,0.105,-0.11,-0.016,-0.13,0.011000000000000001,-0.04,0.125,0.05,0.012,0.018000000000000002,0.121,0.044000000000000004,0.006999999999999999,-0.001,0.02,0.0,-0.019
INT2016q3,1.0,0.183,-5.0,-5.0,-0.69,0.11699999999999999,0.281,0.083,0.318,0.272,0.431,0.17800000000000002,0.038,0.085,0.068,0.019,0.134,0.446,0.016,0.11599999999999999,0.0,0.013000000000000001
INTU2017q1,0.0,-0.436,0.7290000000000001,-1.473,-0.397,0.084,0.08900000000000001,0.017,0.161,0.0,-0.25,0.016,0.027999999999999997,-0.075,-0.218,-0.031,-0.03,-0.027000000000000003,0.391,0.032,0.221,-0.19399999999999998
INTU2017q2,1.0,0.08900000000000001,0.259,-1.561,-2.424,0.128,-1.361,0.36,-1.139,0.222,-1.433,0.0,0.33299999999999996,0.11199999999999999,0.33,0.285,0.19699999999999998,-0.025,2.157,0.306,0.099,-0.161
IR2016q2,0.0,0.515,4.731,-5.0,-5.0,0.231,1.2409999999999999,0.379,3.992,-0.004,3.906,-0.013999999999999999,0.069,0.027999999999999997,0.121,-0.040999999999999995,-0.013000000000000001,0.003,0.159,0.27399999999999997,-0.523,0.107
IR2016q3,1.0,0.62,-0.878,-1.133,0.627,-0.037000000000000005,-0.003,-0.023,-0.47100000000000003,-0.035,-0.495,-0.008,-0.038,0.017,0.06,-0.017,-0.005,-0.004,-0.055,-0.033,-0.001,0.055
IR2016q4,1.0,0.14,0.07,0.09,-0.41700000000000004,-0.027999999999999997,-0.311,-0.12300000000000001,-0.405,-0.013000000000000001,-0.473,-0.024,0.024,-0.018000000000000002,-0.024,-0.031,-0.018000000000000002,0.0,-0.057999999999999996,-0.059000000000000004,-0.001,-0.018000000000000002
IRM2016q3,1.0,0.9329999999999999,-0.563,-0.6459999999999999,0.718,0.086,0.41,0.051,-5.0,0.113,-1.507,-0.009000000000000001,-0.087,0.017,0.138,0.043,0.035,0.038,-0.013999999999999999,0.067,0.077,-0.043
IT2016q3,1.0,0.046,0.7390000000000001,-0.77,-0.079,-0.036000000000000004,-0.415,-0.073,-0.42,-0.19399999999999998,-0.364,0.013000000000000001,-0.008,-0.012,0.01,0.022000000000000002,-0.028999999999999998,-0.079,-0.087,-0.059000000000000004,-0.429,-0.8009999999999999
ITRI2016q3,1.0,0.147,-0.551,-0.192,0.775,-0.021,-0.8190000000000001,0.006,-0.862,-0.016,-1.496,-0.036000000000000004,-0.064,0.004,0.033,-0.03,0.003,-0.01,-0.001,-0.012,0.125,0.005
ITW2016q3,1.0,-0.024,-0.6779999999999999,5.0,0.166,0.031,0.02,0.003,0.016,0.0,0.019,0.077,-0.021,0.032,0.003,0.23399999999999999,0.063,0.005,0.034,0.019,0.579,-0.032
ITW2016q4,1.0,0.075,1.942,-1.2009999999999998,0.064,-0.01,-0.08199999999999999,-0.051,-0.048,0.086,-0.052000000000000005,-0.028999999999999998,-0.012,-0.032,-0.01,-0.20800000000000002,0.002,0.134,-0.055999999999999994,-0.027000000000000003,-0.522,-0.11199999999999999
JACK2017q1,1.0,-0.642,-2.044,-0.46299999999999997,-5.0,0.23800000000000002,0.239,0.205,0.195,0.517,0.12300000000000001,-0.03,0.154,-0.067,-0.34,-0.21100000000000002,-0.022000000000000002,0.051,-0.254,0.225,-0.028999999999999998,0.258
JBL2017q1,1.0,-0.18100000000000002,0.215,-0.43200000000000005,-0.645,0.138,0.765,0.33299999999999996,1.168,-0.035,1.3119999999999998,-0.016,0.027000000000000003,0.021,0.04,0.052000000000000005,0.036000000000000004,-0.003,0.11800000000000001,0.152,-0.057,-0.026000000000000002
JBL2017q2,1.0,0.01,-0.644,-0.125,0.27899999999999997,-0.126,-0.498,-0.161,-0.63,0.028999999999999998,-0.765,-0.031,0.018000000000000002,-0.05,-0.073,-0.095,-0.069,-0.006,-0.057,-0.129,0.096,0.016
JBLU2016q3,1.0,-0.066,3.0669999999999997,0.358,-0.265,0.071,0.131,0.046,0.142,0.0,0.106,0.024,-0.012,0.013000000000000001,-0.034,-0.040999999999999995,-0.013999999999999999,-0.038,-0.052000000000000005,0.054000000000000006,-0.016,0.055
JBT2016q3,1.0,0.365,-2.419,-0.652,5.0,0.09699999999999999,-0.013000000000000001,-0.018000000000000002,-0.036000000000000004,0.24,0.096,-0.015,-0.026000000000000002,0.012,0.028999999999999998,0.002,-0.011000000000000001,-0.017,0.038,0.063,-0.299,0.139
JCI2017q1,0.0,-0.449,5.0,-0.12,-2.366,-0.8079999999999999,-0.242,-0.547,-0.29600000000000004,-0.447,-1.248,-0.294,-0.5489999999999999,-0.22899999999999998,-0.359,-0.297,-0.253,-0.29100000000000004,-0.245,-0.768,0.659,-0.188
JCOM2016q3,1.0,-0.09,2.682,-1.76,-0.10400000000000001,0.039,0.054000000000000006,-0.018000000000000002,0.257,0.013000000000000001,0.349,0.023,-0.055999999999999994,-0.013000000000000001,-0.054000000000000006,-0.026000000000000002,-0.004,0.004,0.077,-0.008,5.0,-0.022000000000000002
JEC2017q1,0.0,0.12300000000000001,-1.15,-0.507,-0.551,-0.035,0.07,-0.028999999999999998,1.4069999999999998,-0.289,1.042,-0.016,-0.052000000000000005,-0.034,0.021,-0.019,-0.018000000000000002,0.004,-0.011000000000000001,-0.034,0.19699999999999998,-0.046
JJSF2017q1,1.0,0.002,0.449,1.22,-0.47100000000000003,-0.125,-0.371,-0.174,-0.353,-0.10300000000000001,-0.34299999999999997,0.01,-0.07400000000000001,0.005,0.022000000000000002,-0.022000000000000002,-0.017,-0.068,-0.061,-0.14,-0.019,0.01
JNJ2016q3,0.0,-0.023,2.319,-2.7939999999999996,0.175,0.027999999999999997,-0.043,-0.062,0.077,0.011000000000000001,0.069,0.008,-0.078,0.004,-0.045,0.079,0.004,-0.04,-0.022000000000000002,-0.036000000000000004,1.016,0.004
JWN2017q3,0.0,-0.405,2.358,0.02,-0.9690000000000001,-0.042,-0.7509999999999999,-0.009000000000000001,-0.8690000000000001,0.0,-1.085,0.013999999999999999,-0.039,-0.02,0.01,-0.024,-0.012,-0.002,-0.179,-0.03,0.1,-0.08199999999999999
K2016q3,0.0,-0.348,0.386,0.379,-0.42,-0.004,-0.087,-0.005,-0.078,-0.147,0.043,0.004,0.04,-0.004,-0.037000000000000005,-0.051,-0.02,0.003,0.034,-0.004,-0.17300000000000001,0.098
KAR2016q3,1.0,0.027000000000000003,-0.29100000000000004,-0.768,0.40700000000000003,0.03,-0.087,-0.032,-0.134,0.013999999999999999,-0.12,0.024,-0.004,0.003,0.008,0.004,-0.0,-0.003,0.003,0.003,0.0,0.013000000000000001
KFY2017q2,0.0,0.024,-1.143,1.1420000000000001,-1.348,-0.065,5.0,0.068,5.0,-0.106,5.0,0.084,0.02,0.013000000000000001,0.065,0.028999999999999998,0.009000000000000001,-0.02,0.037000000000000005,0.055999999999999994,0.0,0.016
KFY2017q3,1.0,0.405,0.07200000000000001,-1.8769999999999998,1.158,-0.09699999999999999,-0.344,-0.046,-0.247,-0.122,-0.207,0.004,-0.017,0.024,0.083,0.115,0.035,-0.02,-0.045,-0.05,0.0,0.013999999999999999
KHC2016q3,1.0,-0.075,-0.465,0.013000000000000001,-0.585,-0.05,-0.136,-0.124,-0.191,0.17800000000000002,-0.114,0.01,-0.10099999999999999,-0.005,-0.043,-0.019,-0.006999999999999999,-0.001,-0.156,-0.077,-0.019,-0.003
KMB2016q3,0.0,0.348,-0.22399999999999998,0.239,0.102,0.0,-0.002,0.004,-0.004,0.0,-0.027999999999999997,0.001,-0.017,0.009000000000000001,0.028999999999999998,0.094,0.002,-0.066,-0.012,0.001,0.561,0.526
KMB2016q4,1.0,0.044000000000000004,0.213,-0.188,-0.081,-0.02,0.004,0.005,0.004,0.0,-0.08199999999999999,-0.004,-0.013999999999999999,-0.02,-0.027999999999999997,0.022000000000000002,0.006999999999999999,-0.002,-0.021,-0.011000000000000001,-0.06,-1.341
KMX2017q1,0.0,0.406,-1.426,0.183,-0.633,0.105,0.183,0.17,0.25,-0.059000000000000004,0.243,0.034,0.139,0.023,-0.022000000000000002,0.078,0.023,0.018000000000000002,-0.22399999999999998,0.113,0.057,0.023
KMX2017q3,0.0,-0.925,-0.836,-0.452,1.38,-0.073,-0.14300000000000002,-0.077,-0.161,0.084,-0.158,0.053,-0.026000000000000002,0.016,-0.026000000000000002,-0.052000000000000005,0.024,0.032,-0.027000000000000003,-0.07400000000000001,-0.076,-0.015
KO2016q3,0.0,0.155,-0.154,-0.6920000000000001,-0.09699999999999999,-0.076,-0.20600000000000002,-0.08,-0.713,0.12300000000000001,-0.6970000000000001,-0.11800000000000001,0.025,-0.002,0.057999999999999996,-0.059000000000000004,0.006,0.08199999999999999,-0.14400000000000002,-0.079,-0.172,-0.021
KORS2017q1,0.0,-0.52,-0.168,5.0,0.205,-0.209,-0.23399999999999999,-0.152,-0.244,-0.5,-0.16899999999999998,0.053,-0.096,0.048,-0.248,0.612,0.639,-1.0,-0.341,-0.17600000000000002,5.0,-0.121
KRO2016q3,1.0,0.163,-5.0,0.14400000000000002,0.633,-0.067,2.372,0.36,3.089,0.02,5.0,0.016,-0.031,0.006,-0.01,-0.055,-0.013999999999999999,-0.001,-0.016,0.0,-0.345,0.042
KS2016q3,1.0,0.198,-5.0,0.385,2.958,-0.03,0.264,0.076,0.358,0.013999999999999999,0.49700000000000005,0.005,0.01,0.002,-0.01,0.08900000000000001,-0.006999999999999999,-0.034,-0.054000000000000006,-0.011000000000000001,-0.281,0.027999999999999997
KSU2016q3,0.0,-0.002,-1.5819999999999999,0.245,0.026000000000000002,0.075,-0.091,0.057999999999999996,-0.094,0.033,0.004,0.013000000000000001,0.17300000000000001,0.018000000000000002,0.062,0.105,0.022000000000000002,-0.003,0.095,0.063,-0.001,0.013000000000000001
KSU2016q4,1.0,-0.418,1.284,-0.11199999999999999,-0.135,-0.055999999999999994,0.055999999999999994,0.01,0.043,-0.027999999999999997,0.075,0.015,-0.098,-0.001,-0.157,-0.01,-0.006,-0.002,-0.013999999999999999,-0.01,-0.249,0.004
LAD2016q3,1.0,0.603,5.0,4.944,3.5039999999999996,0.067,0.032,0.047,0.036000000000000004,0.01,0.051,0.10400000000000001,0.057999999999999996,0.073,0.047,0.043,0.077,0.161,0.040999999999999995,0.064,0.036000000000000004,0.059000000000000004
LAMR2016q3,1.0,-0.102,-0.25,0.384,-0.205,-0.006999999999999999,0.027999999999999997,0.004,0.034,-0.006,0.038,-0.002,0.015,-0.003,-0.023,-0.036000000000000004,-0.009000000000000001,-0.008,0.0,-0.0,0.233,0.016
LB2017q3,0.0,-0.486,-0.292,0.73,-1.226,-0.124,-0.304,-0.079,-0.5,-0.04,-0.516,0.071,0.051,0.016,-0.025,0.10300000000000001,0.021,-0.001,0.222,-0.107,0.769,0.053
LBTYA2016q3,1.0,-0.24,0.823,-0.11199999999999999,-0.128,-0.005,0.851,0.045,-1.167,0.011000000000000001,-3.4610000000000003,-0.125,0.024,0.031,-0.124,-0.126,0.053,-0.156,-0.063,0.026000000000000002,0.006,-0.081
LDOS2016q3,1.0,-0.33,5.0,-0.158,2.1390000000000002,0.429,0.34700000000000003,0.619,0.25,1.1540000000000001,1.22,0.763,0.526,1.817,0.40700000000000003,1.0,1.838,2.1390000000000002,0.815,0.45,5.0,1.7719999999999998
LEA2016q3,1.0,-0.038,-0.146,1.84,-0.478,-0.040999999999999995,-0.07400000000000001,-0.049,-0.175,0.015,-0.24100000000000002,0.016,-0.005,0.013999999999999999,0.02,0.012,0.01,-0.005,0.040999999999999995,-0.042,0.201,0.022000000000000002
LEA2016q4,0.0,-0.052000000000000005,-0.195,2.313,0.902,0.03,-0.027000000000000003,-0.004,-0.006999999999999999,-0.005,0.07200000000000001,0.051,0.07400000000000001,-0.037000000000000005,-0.067,-0.067,-0.049,-0.005,-0.11699999999999999,0.026000000000000002,0.07,-0.006999999999999999
LECO2016q3,1.0,0.084,-5.0,-0.836,0.107,-0.055999999999999994,-0.006999999999999999,-0.015,0.774,-0.08900000000000001,0.917,0.002,-0.021,-0.002,-0.001,0.065,0.034,-0.003,-0.036000000000000004,-0.042,0.15,-0.05
LEG2016q3,1.0,0.114,-0.574,-2.9789999999999996,-0.18,-0.005,0.016,-0.027999999999999997,-0.11699999999999999,-0.039,-0.22899999999999998,0.002,-0.057999999999999996,0.013000000000000001,0.024,-0.017,0.0,0.011000000000000001,0.017,-0.01,-0.722,0.036000000000000004
LFUS2016q3,1.0,0.084,-5.0,0.231,1.511,-0.043,-0.073,0.162,-0.105,0.54,0.134,-0.003,0.10800000000000001,0.087,0.068,0.051,0.155,0.2,0.039,0.031,0.0,0.037000000000000005
LH2016q3,1.0,-0.113,-0.987,1.975,-0.23199999999999998,0.013999999999999999,-0.11699999999999999,-0.046,-0.162,0.08800000000000001,-0.094,-0.006,-0.018000000000000002,0.02,0.004,0.504,0.008,-0.083,0.03,-0.006999999999999999,5.0,0.04
LII2016q3,0.0,-0.126,3.7889999999999997,-0.011000000000000001,1.4409999999999998,-0.006,-0.012,-0.015,-0.016,0.028999999999999998,-0.081,0.003,-0.018000000000000002,-0.048,-0.08199999999999999,0.057999999999999996,-0.045,-0.172,-0.114,-0.009000000000000001,0.191,-0.23199999999999998
LKQ2016q3,0.0,-0.005,-1.1640000000000001,-0.884,-0.23399999999999999,-0.017,-0.165,-0.042,-0.168,0.026000000000000002,-0.128,-0.03,0.036000000000000004,0.002,-0.001,-0.016,-0.021,-0.026000000000000002,-0.036000000000000004,-0.026000000000000002,0.23,0.036000000000000004
LNCE2016q3,1.0,-0.289,1.574,1.021,1.139,-0.04,0.196,-0.024,0.326,-0.016,0.49,-0.003,-0.038,-0.002,0.025,0.055999999999999994,-0.009000000000000001,-0.03,-0.031,-0.034,-0.184,0.006
LNG2016q3,1.0,-0.057,-0.992,-0.9940000000000001,3.23,1.392,-1.2,2.33,-0.632,0.397,-0.6629999999999999,0.062,-0.322,0.057999999999999996,0.057,0.08,0.059000000000000004,0.07,1.075,1.633,0.062,0.073
LOPE2016q3,1.0,0.687,-1.327,0.16899999999999998,2.7039999999999997,0.085,0.052000000000000005,0.113,-0.01,1.177,0.059000000000000004,0.049,0.193,0.067,0.159,0.141,0.095,-0.024,-0.073,0.1,-0.409,0.054000000000000006
LPNT2016q2,0.0,0.466,-5.0,-0.584,-0.251,0.025,0.20600000000000002,0.004,-0.16899999999999998,0.024,-0.218,-0.003,-0.006999999999999999,0.006999999999999999,0.034,-0.084,0.017,0.066,-0.012,0.006999999999999999,-0.196,-0.01
LPNT2016q3,0.0,-0.121,-2.153,0.47200000000000003,1.675,-0.026000000000000002,0.121,0.0,1.135,-0.039,1.337,0.01,-0.006999999999999999,-0.005,-0.044000000000000004,0.027000000000000003,0.005,-0.002,-0.03,-0.004,-0.009000000000000001,-0.025
LPX2016q2,0.0,0.175,5.0,-0.034,-5.0,0.066,1.7990000000000002,0.563,2.515,0.163,2.0780000000000003,-0.002,0.099,0.026000000000000002,0.07400000000000001,0.07,0.022000000000000002,-0.009000000000000001,0.034,0.154,0.0,0.031
LPX2016q3,1.0,0.179,-5.0,3.779,0.247,-0.001,0.45899999999999996,0.10400000000000001,0.222,-0.032,1.069,-0.0,0.011000000000000001,0.07,0.65,2.6919999999999997,0.063,-0.498,2.62,0.024,5.0,0.063
LSTR2016q3,1.0,0.114,0.42200000000000004,-0.083,0.9990000000000001,0.013000000000000001,0.106,0.027999999999999997,0.102,0.068,0.12300000000000001,0.109,-0.06,0.044000000000000004,0.019,0.047,0.069,0.184,0.012,0.016,-0.001,0.019
LUK2016q3,1.0,0.08199999999999999,-0.9640000000000001,-3.4,-0.602,-0.049,-1.944,0.17800000000000002,1.4369999999999998,-0.034,1.665,0.018000000000000002,0.021,0.024,0.025,0.034,0.027999999999999997,0.009000000000000001,-0.052000000000000005,0.013999999999999999,-0.012,-0.003
LUV2016q2,1.0,-0.146,0.23600000000000002,2.8510000000000004,-0.312,0.052000000000000005,0.35200000000000004,0.14400000000000002,0.598,0.105,0.598,0.021,0.065,0.009000000000000001,-0.023,-0.051,-0.008,0.015,0.025,0.11599999999999999,0.01,0.043
LUV2016q3,1.0,-0.036000000000000004,-0.56,-0.134,-0.23,0.006999999999999999,-0.455,-0.067,-0.526,-0.095,-0.527,0.015,0.165,0.027000000000000003,0.083,-0.002,0.025,-0.027999999999999997,0.618,-0.046,0.009000000000000001,0.028999999999999998
LUV2016q4,1.0,-0.145,-0.5489999999999999,0.43700000000000006,-0.172,-0.012,0.21600000000000003,-0.013000000000000001,0.309,-0.158,0.345,0.03,-0.105,0.01,-0.07,-0.124,-0.01,0.214,-0.35600000000000004,-0.012,-0.418,0.049
